电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
摩天轮,伍迪·艾伦,伍迪·艾伦,凯特·温丝莱特/贾斯汀·汀布莱克/詹姆斯·贝鲁什/朱诺·坦普尔/马克斯·凯塞拉/杰克·戈尔/大卫·克鲁霍尔特兹/罗伯特·C·柯克/汤米·诺伊利/托尼·西里科/史蒂夫·斯基里帕/约翰·多马尼安/汤姆·盖里/格雷戈瑞·丹恩/鲍比·斯雷顿/迈克尔·泽加斯基/吉内瓦·卡尔/艾德·朱厄特/黛比·玛扎/达尼埃尔·费兰/麦迪·科尔曼/雅各布·伯杰/珍娜·斯特恩/迈克尔·斯特里亚诺/约翰·麦尼尔利,剧情,美国,英语,2017-10-14(纽约电影节)/2017-12-01(美国),101分钟,爱情摩天轮(台)/奇幻摩天轮(港)/奇迹摩天轮/摩天轮奇缘,tt5825380
巴比龙,迈克尔·诺尔,亚伦·格兹考斯基/亨利·沙里埃,查理·汉纳姆/拉米·马雷克/汤米·弗拉纳根/伊芙·休森/迈克尔·索恰/伊恩·比蒂/罗兰·默勒/约里克·范·韦杰宁根/乔尔·巴斯曼/瑞沙德·斯垂克/卡利·内勒/妮娜·塞尼卡/尼古拉·肯特/斯拉夫科·索宾/戈兰·纳沃耶克,剧情/悬疑/犯罪,美国/捷克/西班牙,英语/西班牙语,2017-09-07(多伦多电影节)/2018-08-24(美国),133分钟,恶魔岛(台)/逃离恶魔岛,tt5093026
狂野生活,保罗·达诺,保罗·达诺/佐伊·卡赞/理查德·福德,杰克·吉伦哈尔/凯瑞·穆里根/比尔·坎普/艾德·奥克森博尔德/佐伊·玛格丽特·科莱蒂/凯特·琼斯/莫莉·密里根/布莱恩·梅/莱西·阿纳斯塔西娅/达里尔·考克斯/莎拉·摩尔/特拉维斯·W·布鲁耶,剧情,美国,英语,2018-01-20(圣丹斯电影节)/2018-10-19(美国),105分钟,,tt5929754
噩梦娃娃屋,巴斯卡·劳吉哈,巴斯卡·劳吉哈,克里斯塔尔·里德/玛莲·法莫/阿纳斯塔西娅·菲利普斯/艾米莉亚·琼斯/泰勒·辛克森/凯文·泡尔/罗布·阿切尔/MariamBernstein/艾丽西亚·约翰斯顿/埃内斯托·格里菲思/亚当·哈蒂格/丹尼斯·科齐/沙龙·巴杰/托尼·布拉加/保罗·特利/戈登·坦纳/埃里克·阿塔瓦尔/保罗·布莱恩特/泰瑞·雷/苏珊娜·普林格尔/马利克·劳吉尔/安吉拉·阿瑟,悬疑/惊悚/恐怖,法国/加拿大,英语/法语,2018-03-14(法国),91分钟,厄梦娃娃屋(台)/鬼域杀人事件(港)/IncidentinaGhostLand,tt6195094
挪威7·22爆炸枪击案,保罗·格林格拉斯,保罗·格林格拉斯/塞厄斯塔,安德斯·丹尼尔森·李/乔纳斯·斯特兰德·格利/乔恩·奥伊登/玛丽亚·波克/托尔比约恩·哈尔/乌里克·汉森·多维根/托恩·丹尼尔森/安尼克·冯·德·利佩/拉尔斯·阿兰兹-汉森/爱因德·伊恩沃德,剧情/历史/犯罪,挪威/冰岛/美国,英语,2018-09-05(威尼斯电影节)/2018-10-10(美国),143分钟,0722：极右挪威(台)/7月22日：当挪威不再挪威(港)/7月22日：挪威爆炸枪击案/7月22日,tt7280898
圣鹿之死,欧格斯·兰斯莫斯,欧格斯·兰斯莫斯/埃夫西米斯·菲利普,妮可·基德曼/科林·法瑞尔/艾丽西亚·希尔维斯通/巴里·基奥根/拉菲·卡西迪/比尔·坎普/桑尼·苏尔季克,剧情/悬疑/惊悚,英国/爱尔兰/美国,英语,2017-05-22(戛纳电影节)/2017-11-03(英国),121分钟,圣鹿猎杀(港),tt5715874
驭风男孩,切瓦特·埃加福特,切瓦特·埃加福特/威廉·卡玛夸文巴/布赖恩·梅亚勒,切瓦特·埃加福特/麦斯威尔·辛巴/莉莉·班达/爱伊莎·玛依卡/诺玛·杜梅温尼/约瑟夫·马塞尔,剧情,英国,英语,2019-01-25(圣丹斯电影节)/2019-03-01(英国),113分钟(圣丹斯电影节),,tt7533152
宁静,斯蒂文·奈特,斯蒂文·奈特,马修·麦康纳/安妮·海瑟薇/戴安·琳恩/杰森·克拉克/杰曼·翰苏/杰瑞米·斯特朗/加里恩·多德/肯尼思·霍/罗伯特·霍布斯/拉斐尔·赛耶/埃登·布胡格鲁/纪尧姆·萨里文特/维纳亚·桑古尔,剧情/科幻/悬疑,美国,英语,2019-01-25(美国),106分钟,惊涛布局(台),tt6476140
你给的仇恨,小乔治·提尔曼,奥黛丽·威尔斯/安吉·托马斯,阿曼德拉·斯坦伯格/雷吉娜·赫尔/罗素·霍恩斯比/安东尼·麦凯/K·J·阿帕/伊萨·雷/科曼/阿尔吉·史密斯/塞布丽娜·卡彭特/多米尼克·菲什巴克/拉马尔·约翰逊/梅根·劳利斯,剧情/犯罪,美国,英语,2018-09-07(多伦多电影节)/2018-10-19(美国),133分钟,黑暗中的星光/你的敌意,tt5580266
我的冤家是条狗,曼迪·弗莱彻,凡妮莎·戴维斯/曼迪·弗莱彻/保罗·德·沃斯,比蒂·埃德蒙森/艾德·斯克林/米兰卡·布鲁克斯/杰玛·琼斯/切瑞·朗吉/艾米丽·阿塔克/彼得·戴维森/艾米莉亚·琼斯/珍妮弗·桑德斯/阿德里安·斯卡伯勒/伯纳德·克理宾斯,喜剧/家庭,英国,英语,2018-11-09(中国大陆)/2018-06-29(英国),95分钟,缘来靠八哥？(港)/萌犬派崔克(台)/帕特里克,tt6542108
64号病历,克里斯托弗·鲍伊,尤西·阿德勒-奥尔森/尼科莱·阿尔赛/博·艾哈德·汉森/米凯尔·诺加德,尼古拉·雷·卡斯/法瑞斯·法瑞斯/约翰妮·路易斯·施密特/索伦·比尔马克/范妮·博内代尔/克拉拉·罗萨杰/路易斯·斯科夫/阿曼达·拉德里亚克/安德斯·霍夫/尼可拉斯·布若/埃利奥特·克罗赛特·霍夫/碧尔特·诺伊曼/迈克尔·布罗斯楚普/玛丽安·霍格斯布罗/薇比珂·哈斯特伦/特赖恩·帕里森/纳斯塔加·阿尔赛/亨里克·韦斯特加德·尼尔森/拉多·哈季奇/安德斯·布林克·马德森/旺达·佩德尔维茨,悬疑/惊悚/犯罪,丹麦/德国,丹麦语/西班牙语/阿拉伯语,2018-10-04(丹麦),119分钟,悬案密码4/悬案密码4：64号病历/ThePurityofVengeance,tt6916362
凭空而来,法提赫·阿金,法提赫·阿金/哈克·波姆,黛安·克鲁格/丹尼斯·莫斯奇托/纽曼·阿卡/萨米娅·穆里尔·产肯/约翰内斯·克里施/乌尔里希·图库尔/乌尔里奇·布兰德霍夫/汉娜·希尔斯多夫/亚尼斯·伊科诺米季斯/希尔·艾罗格路/杰西卡·麦金泰尔/拉斐尔·桑塔纳,剧情/犯罪,德国/法国,德语/希腊语/英语/土耳其语,2017-05-26(戛纳电影节)/2017-11-23(德国),106分钟,烈爱天堂(台)/公义暗角(港)/从哪儿冒出来/IntheFade,tt5723272
人类清除计划4,杰拉德·麦克穆雷,詹姆斯·德莫纳克,伊兰·诺尔/莱克斯·斯科特·戴维斯/乔瓦恩·韦德/马加/帕奇·德拉奇/玛丽莎·托梅/劳伦·维勒斯/克丽丝滕·索利斯/莫·麦克雷/史蒂夫·哈里斯/米切尔·爱德华兹/伊恩·布莱克曼/梅罗妮·迪亚兹/迪德尔·古德温/丽维·陈/阿兰·皮特鲁塞泽维斯基/洛根·克劳福德/约翰·麦克金蒂,科幻/惊悚/犯罪,美国,英语,2018-07-04(美国),98分钟,杀戮元年(台)/国定杀戮日：屠亡前传(港)/ThePurge:TheIsland/ThePurge4,tt6133466
美国动物,巴特·雷顿,巴特·雷顿,埃文·彼得斯/巴里·基奥根/布莱克·詹纳/安·唐德/乌多·基尔/杰瑞德·亚伯拉汉姆森/盖里·巴萨拉巴/拉腊·格赖斯/简·麦克尼尔/韦恩·杜瓦尔,剧情/犯罪,英国/美国,英语,2018-01-19(圣丹斯电影节)/2018-06-01(美国),116分钟,美式禽兽(港),tt6212478
一呼一吸,安迪·瑟金斯,威廉姆·尼克尔森,安德鲁·加菲尔德/克莱尔·芙伊/爱德华·斯皮伊尔斯/汤姆·霍兰德/本·劳埃德-休斯/米兰达·莱森/卡米拉·拉瑟福德/查尔斯·斯特里特/佩妮·唐尼/阿米特·沙阿/乔纳森·海德/艾米莉·贝文/罗杰·阿什顿-格里菲斯/大卫·威尔莫特/帕特里克·戈弗雷/休·博纳维尔/洛琳·艾什本/萝西·凯弗利洛/西尔维斯特·格罗特/哈利·马库斯/迪恩·查尔斯·查普曼/大卫·巴特勒/安德烈·雅各布斯/泰瑞·诺顿,剧情/爱情/传记,英国,英语,2017-09-11(多伦多电影节)/2017-10-27(英国),118分钟,我要为你呼吸(台)/让我心呼吸(港)/呼吸,tt5716464
本回家了,彼得·赫奇斯,彼得·赫奇斯,朱莉娅·罗伯茨/卢卡斯·赫奇斯/考特尼·万斯/凯瑟琳·纽顿/雷切尔·贝·琼斯/戴维·萨迪瓦尔/亚历山德拉·帕克/迈克尔·埃斯佩尔/蒂姆·金尼/迈拉·卢克利希亚·泰勒/克里斯汀格里菲斯/亨利·斯特拉姆/比尔·布尔/亚历山德拉·艾布拉姆斯/费斯·洛根/罗伯特·迈尔斯/肖恩·雷伊,剧情,美国,英语,2019-05(中国大陆)/2018-09-08(多伦多电影节)/2018-12-07(美国),103分钟,迷失家缘(港)/班恩回家(台)/本回来了/本，回来了,tt7545524
大浴场,吉尔·勒卢什,阿赫梅德·哈米迪/朱利安·兰布罗希尼/吉尔·勒卢什,马修·阿马立克/伯努瓦·波尔沃德/吉约姆·卡内/玛琳娜·佛伊丝/菲烈·卡特林/让·雨果·安格拉德/维尔日妮·埃菲拉/费利克斯·莫阿蒂/莱拉·贝蒂/诺亚·阿比塔,剧情/喜剧,法国,法语,2018-05-13(戛纳电影节)/2018-10-24(法国),122分钟,浮沉大叔(港)/SinkorSwim,tt7476116
12勇士,尼科莱·弗格西格,泰德·塔里/彼得·克莱格/道格·斯坦顿,克里斯·海姆斯沃斯/迈克尔·珊农/迈克尔·佩纳/纳维德·内加班/崔凡特·罗兹/吉欧夫·斯图兹/萨德·拉金比尔/奥斯汀·赫伯特/奥斯汀·斯托维尔/本·奥图尔/肯尼斯·米勒/肯尼·谢尔德/杰克·凯西/罗伯·里格尔/威廉·菲德内尔/阿希亚·曼达维/埃尔莎·帕塔奇/玛丽·瓦根曼/劳伦·迈尔斯/阿利森·金/莱斯·纳克里/法希姆·法兹利/纽曼·阿卡/塞斯·艾德金斯/泰勒·谢里丹,剧情/历史/战争,美国,英语/俄语/西班牙语/乌兹别克语/达里语,2018-01-19(美国),130分钟,12猛汉(台)/12壮士(港)/骑兵团/马背上的战士/HorseSoldiers,tt1413492
潜伏4：锁命亡灵,亚当·罗比特尔,雷·沃纳尔,林·沙烨/雷·沃纳尔/安格斯·桑普森/柯克·埃斯沃多/凯特琳·杰拉德/史宾塞·洛克/乔什·斯图沃特/特莎·费勒/阿勒奎·里德/艾娃·寇克尔/皮尔斯·波普/布鲁斯·戴维森/哈维尔·博泰特/马库斯·亨德森/阿曼达·亚罗斯,惊悚/恐怖,美国/加拿大,英语,2018-01-05(美国),103分钟,潜伏4/阴儿房第4章：锁命亡灵(台)/儿凶第四回(港)/潜伏4：最后的线索/潜伏4：最后的钥匙/Insidious:Chapter4,tt5726086
边境,阿里·阿巴西,约翰·艾维德·林德奎斯特/阿里·阿巴西/伊莎贝拉·爱卡洛芙,埃娃·梅兰德/埃罗·米洛诺夫/约根·托尔松/安·彼得伦/斯坦·伦格伦/马蒂·博斯泰特/维克托·奥克布卢姆-尼尔松/纳塔莉明妮威克,剧情/惊悚/奇幻,瑞典/丹麦,瑞典语,2018-05-10(戛纳电影节)/2018-08-31(瑞典),110分钟,边境奇闻(港)/边境奇谭(台)/Border,tt5501104
一日情人,菲利普·加瑞尔,菲利普·加瑞尔/让-克洛德·卡里埃/卡罗利娜·德吕亚-加雷尔/阿莱特·朗曼,埃里克·卡拉瓦卡/艾斯特·加瑞尔/露易丝·谢维洛特/保罗·图坎格/费利克斯·基赛勒/米歇尔·查瑞尔/克里斯蒂安·布耶特,剧情/爱情,法国,法语,2017-05-19(戛纳电影节)/2017-05-31(法国),76分钟,是日恋人(台)/每日情人/OneDayLover/LoverforaDay,tt5642124
银湖之底,大卫·罗伯特·米切尔,大卫·罗伯特·米切尔,安德鲁·加菲尔德/狄波拉·盖夫娜/丽莉·克亚芙/瑞琪·琳德赫姆/克里斯·加恩/考莉·埃尔南德斯/杰西卡·马金森/丽兹·科菲/斯凯·埃洛巴/杰克逊·江恩/瑞克斯·林恩/托弗·戈瑞斯/佐莎·马梅特/安娜贝尔·德克斯特-琼斯/卢克·拜恩斯/艾莉·麦克唐纳/维多利亚·布鲁诺/格蕾丝·范·帕滕,剧情/喜剧/惊悚/犯罪,美国,英语,2018-05-15(戛纳电影节)/2019-04-19(美国),139分钟,银湖之下,tt5691670
贼巢,克里斯蒂安·古德加斯特,克里斯蒂安·古德加斯特/保罗·舒尔灵,杰拉德·巴特勒/巴勃罗·施瑞博尔/小奥谢拉·杰克逊/50分/梅多·威廉姆斯/莫里斯·孔特/布莱恩·范·霍尔特/伊万·琼斯/莫·麦克雷/凯维·莱曼-默塞尤/道恩·奥利弗瑞/艾瑞克·布里登/约旦·布里奇斯/刘易斯·谭/库珀·安德鲁斯,动作/惊悚/犯罪,美国,英语,2018-01-19(美国),140分钟/149分钟(加长版),极盗战(台)/贼斗(港),tt1259528
牡丹花下,索菲亚·科波拉,索菲亚·科波拉/托马斯·卡利南/艾伯特·马尔茨/艾琳·坎普,科林·法瑞尔/妮可·基德曼/克斯汀·邓斯特/艾丽·范宁/乌娜·劳伦斯/安格瑞·赖斯/艾蒂森·里克/艾玛·霍华德/韦恩·佩雷/马特·斯托里,剧情,美国,英语/法语,2017-05-24(戛纳电影节)/2017-06-30(美国),93分钟,美丽有毒(港)/魅惑(台)/受骗,tt5592248
终点到达,彼得·哈钦斯,费格尔·洛克,阿萨·巴特菲尔德/麦茜·威廉姆斯/妮娜·杜波夫/佩顿·李斯特/泰勒·霍奇林/郑肯/索尼亚·瓦格尔/大卫·科恩查内/泰塔斯·伯吉斯/马格特·宾汉/科林·莫斯/罗丝玛丽·霍华德/布丽亚娜·范思克思,剧情/喜剧/冒险,美国,英语,2018-10-12(伍德斯托克电影节)/2019-02-01(美国),97分钟,真爱，再出发(台)/然后你来了/Arrivals/Departures,tt4859168
超人之死,杰克·卡斯托雷纳/刘山姆,彼得·托马西/杰里·西格尔/乔·舒斯特/露易丝·西蒙森,杰瑞·奥康奈尔/丽贝卡·罗梅恩/雷恩·威尔森/罗莎里奥·道森/内森·菲利安/克里斯托弗·戈勒姆/马特·兰特尔/谢默·摩尔/耐姆比·耐姆比/杰森·奥玛拉/乔纳森·亚当斯/洛奇·卡罗尔/特雷弗·德瓦/保罗·伊丁/帕特里克·法比安/詹妮弗·黑尔/马克斯·迈特尔曼/托克斯·奥拉贡多耶,动作/科幻/动画,美国,英语,2018-07-24(美国),81分钟,,tt7167658
假若比尔街能说话,巴里·詹金斯,巴里·詹金斯/詹姆斯·鲍德温,琪琪·莱恩/史蒂芬·詹姆士/雷吉娜·金/科尔曼·多明戈/泰娜·帕丽斯/迈克尔·比奇/安洁纽·艾莉丝/埃博妮·奥西迪安/多米尼克·索恩/迭戈·卢纳/芬·维特洛克/艾德·斯克林/艾米莉·里奥斯/佩德罗·帕斯卡/布莱恩·泰里·亨利/玛西娅·让·库尔茨/戴夫·弗兰科/马科·查卡/费斯·洛根/桃乐丝·麦卡锡,剧情/爱情/犯罪,美国,英语/西班牙语,2018-09-09(多伦多电影节)/2018-12-14(美国),119分钟,爱在无声的街角(港)/蓝色比尔街的沉默(台)/假如比尔街能说话/假如比尔街会说话/假若比尔街能够讲话,tt7125860
盛夏,基里尔·谢列布连尼科夫,米哈伊尔·伊多夫/莉莉·伊多娃,刘太旿/伊琳娜·斯达申鲍姆/罗曼·比利克/菲利普·阿杰耶夫/亚历山大·戈尔奇林/尼基塔·叶甫列莫夫/尤利娅·奥格/叶莲娜·科连诺娃/莉亚·阿赫扎科娃/安东·阿达辛斯基,音乐/传记,俄罗斯,俄语,2018-05-09(戛纳电影节)/2018-06-07(俄罗斯),126分钟,摇滚盛夏(港)/夏(台)/Leto/Summer,tt7342838
双面情人,弗朗索瓦·欧容,乔伊思·卡罗尔·奥特兹/弗朗索瓦·欧容/菲利普·皮亚佐,玛丽恩·瓦科特/杰瑞米·雷乃/杰奎琳·比塞特/米丽娅姆·博耶/多米尼克·雷蒙/安托万·德·拉·莫利内利/让-保尔·米埃尔/贝诺提·吉欧斯,剧情/爱情/惊悚,法国/比利时,法语,2017-05-26(戛纳电影节/法国),107分钟,双面爱人(台)/分裂性游戏(港)/AmantDouble/TheDoubleLover,tt6367558
抓人游戏,杰夫·汤姆西奇,罗布·麦基特里克/马克·施泰伦,杰瑞米·雷纳/乔恩·哈姆/艾德·赫尔姆斯/安娜贝拉·沃丽丝/艾拉·菲舍尔/拉什达·琼斯/莱丝莉·比伯/杰克·约翰逊/布莱恩·丹内利/汉尼拔·布勒斯/塞巴斯蒂安·马尼斯科/诺拉·邓恩/梅丽莎·乐爱伦/史蒂夫·伯格,喜剧,美国,英语,2018-06-15(美国),100分钟,贴背战(台)/无捉依因同学会(港)/标签/TheTagBrothers,tt2854926
抱歉打扰,布茨·赖利,布茨·赖利,勒凯斯·斯坦菲尔德/泰莎·汤普森/杰梅因·福勒/欧玛瑞·哈德威克/泰瑞·克鲁斯/凯特·贝兰特/迈克尔·X·萨默斯/丹尼·格洛弗/史蒂文·元/艾米·汉莫/罗伯特·朗斯特里特/大卫·克罗斯/帕顿·奥斯瓦尔特/莉莉·詹姆斯/福里斯特·惠特克/罗莎里奥·道森/大卫·芬恩/陈庭妮,喜剧/奇幻,美国,英语,2018-01-20(圣丹斯电影节)/2018-07-13(美国),111分钟,扮工室上位攻略(港),tt5688932
无敌原始人,尼克·帕克,马克·伯顿/詹姆斯·希金森/尼克·帕克,汤姆·希德勒斯顿/埃迪·雷德梅恩/麦茜·威廉姆斯/蒂莫西·斯波/理查德·艾欧阿德/马克·威廉姆斯/尼克·帕克/米瑞安·玛格莱斯/罗伯·布莱顿/约翰尼·维加斯/凯万·诺瓦克/瑟莉娜·格里菲斯/西蒙·格林诺/吉娜·亚谢尔/卢克·沃尔顿/凯文·马塔迪恩/理查德·韦伯,喜剧/动画/冒险,英国/法国/美国,英语,2018-10-19(中国大陆)/2018-01-20(昂热电影节)/2018-01-26(英国),89分钟,石器小英雄(台)/超级无敌世界波(港)/早期人类,tt4701724
一锤定音,里克·罗曼·沃夫,里克·罗曼·沃夫,尼古拉·科斯特-瓦尔道/蕾克·贝尔/乔·博恩瑟/杰弗里·多诺万/欧玛瑞·哈德威克/霍特·麦克卡兰尼/洁西·斯克拉姆/本杰明·布拉特/迈克尔·兰德斯/艾莫里·科恩/伊万·琼斯/胡安·巴勃罗·拉瓦/克里斯·勃朗宁/萨拉·明妮奇/基思·雅各/马特·杰拉德,剧情/惊悚/犯罪,美国,英语,2017-06-17(洛杉矶电影节)/2017-08-18(美国),121分钟,黑狱(台)/叛狱者(港),tt4633690
绝命时钟2:22,保罗·柯瑞,托德·斯坦因/内森·帕克,泰莉莎·帕尔墨/米契尔·哈思曼/萨姆·里德/梅芙·德莫迪/约翰·沃特斯/瑞米·海依/西蒙娜·凯塞尔/凯瑞·阿姆斯特朗/凯蒂·麦康奈尔/杰西卡·克拉克/玛丽莎·拉蒙尼卡/理查德·戴维斯/扎拉·迈克尔斯/安吉·特里克/卡玛·莎伦/米切尔·巴特尔,爱情/惊悚,美国/澳大利亚,英语,2018-01-26(中国大陆)/2017-06-30(美国),98分钟,,tt1131724
杰罗德游戏,迈克·弗拉纳根,迈克·弗拉纳根/杰夫·霍华德/斯蒂芬·金,卡拉·古奇诺/卡雷尔·斯特鲁基/布鲁斯·格林伍德/亨利·托马斯/基娅拉·奥利勒拉/凯特·西格尔/娜塔利·罗尔斯/汤姆·格林/斯图·库克森/格温德琳·穆兰巴/本·普罗斯基/乔恩·亚瑟/妮基亚·雷诺兹,惊悚/恐怖,美国,英语,2017-09-29(美国),103分钟,,tt3748172
辣手保姆,约瑟夫·麦克金提·尼彻,布莱恩·达菲尔德,犹大·刘易斯/萨玛拉·维文/罗比·阿美尔/汉娜·梅·李/贝拉·索恩/艾米丽·阿琳·林德/安德鲁·巴切勒/道格·海利/莱丝莉·比伯/肯·马里诺/塞缪尔·吉尔伯特/扎卡里·亚力山大·赖斯/多克·达厄姆/让·克劳德·卢耶/迈尔斯·J·哈维/克里斯·维尔德/卡尔·麦克道维尔/乔纳森·贝莱,喜剧/恐怖,美国,英语,2017-10-13(美国),85分钟,风骚小保姆(台)/撒旦保姆,tt4225622
贤妻,比约恩·荣格,简·安德森/梅格·沃尔策,格伦·克洛斯/乔纳森·普雷斯/马克斯·艾恩斯/克里斯蒂安·史莱特/哈里·劳埃德/安妮·斯塔克/伊丽莎白·麦戈文/约翰·维德伯格/卡琳·弗兰兹·卡洛夫,剧情,瑞典/美国/英国,英语,2017-09-12(多伦多电影节)/2018-08-14(美国),100分钟,仁妻(港)/爱·欺(台),tt3750872
战犬瑞克斯,加芙列拉·考珀斯维特,帕梅拉·格雷/安妮·玛莫罗/蒂姆·洛夫斯特特,凯特·玛拉/汤姆·费尔顿/布莱德利·惠特福德/杰拉丁妮·詹姆斯/科曼/埃迪·法可/威尔·帕顿/拉蒙·罗德里格兹/珊农·塔伯特/米格尔·戈麦斯/乔纳森·霍华德/乔治·韦伯斯特/克里·约翰逊/山姆·基利/凯萨琳·戴尔/迈尔斯·穆森登/玛丽娜·马修斯/帕克·索耶,剧情/传记/战争,美国,英语,2018-05-11(中国大陆)/2017-05-07(蒙特克莱电影节)/2017-06-09(美国),116分钟,梅根·利维/梅根李维(台)/Leavey,tt4899370
超能泰坦,伦纳特·拉夫,阿拉什·阿梅尔/马克斯·赫维茨,萨姆·沃辛顿/泰勒·席林/汤姆·威尔金森/阿格妮丝·迪恩/娜塔莉·伊曼纽尔/诺亚·尤佩/克里·约翰逊/亚历山大·约瓦诺维奇/迪耶戈·博内塔/亚伦·赫弗南/娜奥米·巴特里克/史蒂芬·克里/娜塔莉·波萨/弗朗西斯科·加里多/凯尔·索列尔/本·奥德里基/古斯塔沃·萨尔梅龙,科幻/惊悚,美国/英国,英语,2018-10-12(中国大陆)/2018-03-30(美国),97分钟,末世异种(台)/泰坦,tt4986098
