电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
少年泰坦出击电影版,亚伦·霍瓦斯/皮得·里达·米切尔,亚伦·霍瓦斯/迈克尔·杰勒尼克,尼古拉斯·凯奇/克里斯汀·贝尔/威尔·阿奈特/塔拉·斯特朗/詹姆斯·柯登/卡里·佩顿/格雷格·西佩斯/斯坦·李/哈尔希/吉米·坎摩尔/斯科特·门维尔/海登·瓦尔希/达纳·斯耐德/LilYachty,喜剧/动作/动画,美国,英语,2018-07-27(美国),84分钟,电影少年悍将GO！(台),tt7424200
初吻50次,福田雄一,福田雄一/乔治·温,山田孝之/长泽雅美/室毅/胜矢/太贺/山崎纮菜/大和田伸也/佐藤二朗/生越千晴/小宫有纱/青山美琦/樱井由纪/想乃,喜剧/爱情,日本,日语/英语/汉语普通话,2018-06-01(日本),114分钟,日版初恋50次/50次初吻(港)/我们的50次初吻(台)/50次的初吻/初恋50次/50FirstKisses,tt6916872
三次元女友,英勉,高野水登,中条彩未/佐野勇斗/清水寻也/恒松祐里/上白石萌歌/优太朗/三浦贵大/神田沙也加/滨田麻里/竹内力,喜剧,日本,日语,2018-06-18(上海电影节)/2018-09-14(日本),115分钟,3D女友/3D女朋友/3DKanojo:RealGirl,tt8746914
超人王朝,刘山姆,詹姆斯·克里格/蒂姆·谢里丹,杰瑞·奥康奈尔/丽贝卡·罗梅恩/雷恩·威尔森/帕特里克·法比安/查尔斯·哈尔福德/卡梅隆·莫纳汉/克莱斯·威廉斯/罗莎里奥·道森/内森·菲利安/克里斯托弗·戈勒姆/谢默·摩尔/耐姆比·耐姆比/杰森·奥玛拉/洛奇·卡罗尔/特雷弗·德瓦/保罗·伊丁/詹妮弗·黑尔/艾丽卡·鲁特雷尔/马克斯·迈特尔曼/托克斯·奥拉贡多耶/托尼·托德/布兰达·斯特朗,动作/科幻/动画,美国,英语,2019-01-10(美国),87分钟,,tt7167686
上流社会,边赫,边赫,朴海日/秀爱/尹宰文/罗美兰/金奎善/李阵郁/韩珠英/朴成勋/张素妍/南基爱/滨崎真绪/金康宇/姜其永/南文哲/张赫镇/金昇勋/朴镇宇/文正秀/金海坤,剧情/情色,韩国,韩语,2018-08-29(韩国),120分钟/137分钟(Netflix),HighSociety,tt8865580
猖獗,金成勋,黄肇允/元新渊/黄肇允,玄彬/赵宇镇/张东健/金义城/李善彬/郑满植/徐智慧/赵达焕/金太祐/许成泰/朴镇宇/韩智恩/许俊硕/白秀章/郑惟安,动作/恐怖,韩国,韩语,2018-10-25(韩国),121分钟,尸杀帝国(港)/尸落之城(台)/Rampant,tt6927152
俄国新娘,MichaelS.Ojeda,MichaelS.Ojeda,柯宾·伯恩森/YuliyaZelenskaya/克里斯蒂娜·碧曼诺娃/OksanaOrlan/MaryanneNagel/MichaelRobertBrandon/KeenanJohnston/LisaGoodman/ClementValentine/YefimSomin/AlisonKorman,惊悚/恐怖,美国,,2019-03-19(美国),101分钟,,tt6214468
牵牛花与加濑同学,佐藤卓哉,高岛博美,高桥未奈美/佐仓绫音/木户衣吹,动画,日本,日语,2018-06-09(日本),58分钟,,tt7197430
地牢回忆,阿尔瓦罗·布雷克纳,阿尔瓦罗·布雷克纳,安东尼奥·德·拉·托雷/奇诺·达林/阿方索·托特/凯撒·特龙科索/索蕾达·维拉米尔/西尔维娅·佩雷斯·克鲁兹/米涅娜·帕斯夸尔/尼迪亚·泰勒斯/凯撒·博尔东,剧情/历史/犯罪,乌拉圭/西班牙/阿根廷/法国/德国,西班牙语,2018-09-01(威尼斯电影节)/2018-11-23(西班牙),122分钟,牢记12年(港)/长夜囹圄(台)/十二年之夜/Memoriasdelcalabozo,tt6792282
罗布奥特曼剧场版：决定了！羁绊的水晶,武居正能,中野贵雄,平田雄也/小池亮介/其原有沙/真锅薰/山崎银之丞/西井幸人/木下彩音/原日出子/滨田龙臣/内田雄马/汤浅枫/潘惠美,喜剧/动作/科幻/儿童,日本,日语,2019-03-08(日本),72分钟,罗布奥特曼剧场版：抉择！绊之水晶,tt9890758
悠哉日常大王剧场版：假期活动,川面真也,吉田玲子,小岩井小鸟/村川梨衣/佐仓绫音/阿澄佳奈/名塚佳织/佐藤利奈/福圆美里/新谷良子/下地紫野/平松晶子/筱原惠美/绫濑有,喜剧/动画,日本,日语,2018-08-25(日本),71分钟,NonNonBiyoritheMovie:Vacation,tt7785128
时间怪客,安德鲁·鲍勒,安德鲁·鲍勒,阿萨·巴特菲尔德/苏菲·特纳/斯凯勒·吉桑多/奥布雷·雷诺兹/约瑟夫·朴/凯登·J·格雷戈尔/科洛尔·钱伯斯/马克·布洛克维奇/玛丽莲·米勒/威廉·佩尔茨,喜剧/爱情/科幻,美国,英语,2018-11-09(美国),104分钟,初恋时光机(台),tt6769280
咏鹅,张律,张律,朴海日/文素丽/郑镇荣/朴素丹,剧情/爱情/历史,韩国,韩语/日语/汉语普通话,2018-10-05(釜山电影节)/2018-11-08(韩国),121分钟,群山：咏鹅/好日子/OdetotheGoose/ASingingGoose/GoodDay,tt6931170
禁入直播,丹尼尔·歌德哈伯,伊莎·马齐/丹尼尔·歌德哈伯/伊莎贝尔·林克-莱维,玛德琳·布鲁尔/帕奇·德拉奇/梅洛拉·沃尔特斯/戴文·德鲁伊/伊马尼·哈基姆/迈克尔·登普西/弗洛拉·迪亚兹/萨曼莎·罗宾森/杰西卡·帕克·肯尼迪/奎维·坦/以利亚·史蒂文森/伊莎·马齐,悬疑/惊悚/恐怖,美国,英语,2018-11-16(美国),94分钟,网络红人(港),tt8361028
旅猫日记,三木康一郎,有川浩/平松惠美子,福士苍汰/高畑充希/广濑爱丽丝/大野拓朗/山本凉介/前野朋哉/竹内结子,剧情,日本,日语,2018-10-26(日本),118分钟,TabinekoReport/TheTravellingCatChronicles,tt6622982
我的杰作,加斯顿·杜帕拉特,加斯顿·杜帕拉特,安德列·阿卡托/卢卡斯·阿兰达/劳尔·阿雷瓦洛/艾哈迈迪·阿齐姆/路易斯·布兰多尼/古勒莫·法兰塞拉/安德丽娅·弗里杰里奥,喜剧,阿根廷/西班牙,西班牙语,2018-08-16(阿根廷)/2018-11-16(西班牙),100分钟,玩死大画家(港)/MyMasterpiece,tt7605922
蜘蛛网中的女孩,费德·阿尔瓦雷兹,杰伊·巴苏/费德·阿尔瓦雷兹/斯蒂文·奈特/戴维·拉杰克兰茨/斯蒂格·拉赫松,克莱尔·芙伊/斯瓦利尔·古德纳松/西尔维娅·侯克斯/勒凯斯·斯坦菲尔德/斯戴芬·莫昌特/卡梅隆·布莱顿/薇姬·克里普斯/沃尔克·布鲁赫/米卡埃尔·佩斯布兰特/克拉斯·邦/安德烈·佩伊奇/克里斯托弗·康夫瑞/西诺薇·玛考迪·伦德,剧情/惊悚/犯罪,英国/德国/瑞典/加拿大/美国,英语,2018-11-09(美国),117分钟,蜘蛛网里的女孩/龙纹身的女孩续集,tt5177088
地面之洞,李·克罗宁,李·克罗宁/史蒂芬·希尔兹,莎娜·凯斯雷克/詹姆士·奎因·马奇/西蒙妮·柯比/史蒂夫·沃尔/欧文·马肯/莎拉·汉利/詹姆斯·卡沙莫/卡蒂·奥廷宁/贝内特·安德鲁/戴维·克罗利,恐怖,爱尔兰,英语,2019-01-25(圣丹斯电影节)/2019-02-26(网络),90分钟,婴魂不散,tt6198946
镜中人,阿萨夫·伯恩斯坦,阿萨夫·伯恩斯坦,英迪娅·埃斯利/詹森·艾萨克/佩内洛普·米契尔/米拉·索维诺/哈里森·吉尔伯特森/克里斯汀·哈里斯/亚当·哈蒂格/康纳·彼得森/辛蒂·迈斯科,惊悚,加拿大,英语,2018-10-12(美国),103分钟,BehindtheGlass,tt5834760
使徒,加雷斯·埃文斯,加雷斯·埃文斯,丹·史蒂文斯/麦克·辛/露西·宝通/比尔·米尔纳/理查德·艾尔芬/克里斯汀·弗劳赛斯/马克·路易斯·琼斯/埃伦·里斯/保罗·希金斯/罗斯·奥亨尼西/斯图尔特·麦克尼尔/安妮斯·埃尔维,悬疑/惊悚/恐怖,美国,英语,2018-10-12(美国),130分钟,,tt6217306
抓人游戏,杰夫·汤姆西奇,罗布·麦基特里克/马克·施泰伦,杰瑞米·雷纳/乔恩·哈姆/艾德·赫尔姆斯/安娜贝拉·沃丽丝/艾拉·菲舍尔/拉什达·琼斯/莱丝莉·比伯/杰克·约翰逊/布莱恩·丹内利/汉尼拔·布勒斯/塞巴斯蒂安·马尼斯科/诺拉·邓恩/梅丽莎·乐爱伦/史蒂夫·伯格,喜剧,美国,英语,2018-06-15(美国),100分钟,贴背战(台)/无捉依因同学会(港)/标签/TheTagBrothers,tt2854926
风的另一边,奥逊·威尔斯,奥雅·柯达/奥逊·威尔斯,约翰·休斯顿/彼得·博格丹诺维奇/苏珊·斯塔丝伯格/奥雅·柯达/莉莉·帕尔默/艾德蒙·奥布莱恩/梅赛德丝·麦坎布雷奇/卡梅隆·米切尔/皮特·杰森/丹尼斯·霍珀/本尼·鲁宾/克洛德·夏布洛尔/斯特凡·奥德朗/亨利·雅格洛/保罗·马祖斯基,剧情,美国/法国/伊朗,英语,2018-08-31(威尼斯电影节)/2018-11-02(美国),122分钟,风的另一头(台)/风的另一侧,tt0069049
姐姐,林京泽,金敏,李诗英/朴世婉/崔镇浩/李俊赫/李亨哲/金元海,动作,韩国,韩语,2019-01-01(韩国),92分钟,姊姊/五六月/Sister/Midsummer/NoMercy,tt9535950
泄密者,邱礼涛,李敏/李昇,吴镇宇/张智霖/佘诗曼/周秀娜/郑则仕/刘浩龙/张继聪/李灿森/卫诗雅/杨柳青/灰熊/林嘉华,剧情/犯罪,香港,粤语/汉语普通话,2018-06-15(中国大陆)/2018-06-21(香港),100分钟,泄密者们/TheLeakers,tt8490838
屠宰场准则,克利斯宾·米尔斯,克利斯宾·米尔斯/亨利·菲茨赫伯特/卢克·帕斯莫尔,阿萨·巴特菲尔德/芬恩·科尔/赫敏·科菲尔德/麦克·辛/西蒙·佩吉/尼克·弗罗斯特/杰米·布莱克利/加萨·阿鲁瓦利亚/汤姆·里斯哈里斯/乔·哈特利/伊莎贝拉·拉夫兰德/哈娜可福特曼/贝恩·科拉科/何梦琪/山姆·雷德兰/玛格特·罗比,喜剧/动作/恐怖,英国,英语,2018-10-31(英国),103分钟,屠宰场规则,tt6905696
谁杀死了堂吉诃德,特瑞·吉列姆,特瑞·吉列姆/托尼·格里索尼/塞万提斯,亚当·德赖弗/欧嘉·柯瑞兰寇/乔纳森·普雷斯/斯特兰·斯卡斯加德/奥斯卡·贾恩那达/杰森·沃特金斯/塞尔希·洛佩斯/詹迪·莫拉/特瑞·吉列姆/霍威克·库区科利安/阿尔维托·乔·李/威廉·米勒/萝西·德·帕尔马/布鲁诺·塞维利亚,剧情/喜剧/奇幻/冒险,西班牙/比利时/法国/葡萄牙/英国,英语/西班牙语,2018-05-19(戛纳电影节)/2018-06-01(西班牙),132分钟,谁杀了堂吉诃德/杀死堂吉诃德的人/杀了唐吉诃德的男人/TheManWhoKilledDonQuixote,tt1318517
目击者,曹圭章,曹圭章,李星民/金相浩/陈庆/郭时旸/朴春/金成钧/李民雄/延济旭/申承焕/李载宇/裴贞华/郑侑敏/黄英熙/孙钟学/李相熹/金子英/朴成根,悬疑/惊悚,韩国,韩语,2018-08-15(韩国),111分钟,致命目击(台)/TheWitness,tt8865562
一生,丹·福格尔曼,丹·福格尔曼,奥利维亚·库克/奥斯卡·伊萨克/奥利维亚·王尔德/塞缪尔·杰克逊/安东尼奥·班德拉斯/凯特琳·卡迈克尔/莱娅·科斯塔/曼迪·帕廷金/安妮特·贝宁/杰克·罗宾森/伊莎贝尔·杜兰特/费尔南达·安德拉德/塞尔吉奥·佩里斯-门切塔/阿莱克斯·莫尔纳/卢克·朱迪/费斯·洛根,剧情/爱情,美国,英语,2018-09-08(多伦多电影节)/2018-09-21(美国),117分钟,生命中的美好意外(台)/生活本身/人生如戏,tt5989218
阿加莎与谋杀的真谛,特里·隆,汤姆·多尔顿,迪恩·安德鲁斯/露丝·布莱德利/碧碧·凯芙/阿米莉亚·戴尔/理查德·道布尔迪/德雷克·哈利根/布莱克·哈里森/皮帕·海伍德/斯塔奇·希克斯/拉尔夫·尹爱森/布莱恩·麦卡迭/迈克尔·麦克埃尔哈顿/蒂姆·麦克纳尼/利亚姆·麦克马洪/萨曼莎·斯毕洛,悬疑/犯罪,英国,英语,2018-12-23(英国),92分钟,,tt9381998
有五个姐姐的我就注定要单身了啊！！,苏文圣,鲁达,蔡凡熙/项婕如/谢金燕/刘奕儿/张墨锡/高隽雅/张垚/朱轩洋/张立昂,喜剧/爱情,台湾,汉语普通话,2018-11-16(中国大陆),97分钟,有五个姐姐的我就注定要单身了啊/五个姐姐/HowtoTrainOurDragon/FiveSisters,tt9249158
代号基亚斯：反叛的鲁路修3之皇道,谷口悟朗,大河内一楼/谷口悟朗,福山润/樱井孝宏/野上尤加奈/小清水亚美/名塚佳织/绿川光/金井美香/伊藤沙织/高田裕司/真殿光昭/仓田雅世/桧山修之/私市淳/加濑康之/水岛大宙/成田剑/千叶纱子/白鸟哲/井上喜久子/新井里美/大原沙耶香/折笠富美子/杉山纪彰/保志总一朗/后藤邑子/井上伦宏/三户耕三/内田聪明/中田让治/皆川纯子/幸野善之/渡边明乃/山野井仁/河城英之介/百百麻子/若本规夫,动作/科幻/动画,日本,日语,2018-05-26(日本),140分钟,CodeGeass:HangyakunoLelouchIII-Oudou,
把哥哥退货可以吗？,维塔亚·东俞扬,侬特拉·孔旺/托萨风·利安堂/维塔亚·东俞扬/埃迪森·特斯利卡森,桑尼·苏瓦美塔农/尤拉萨雅·斯帕邦德/尼查坤·抔勒威查固/安楚义昂·布阿嘎育/婵査勒姆·曼纳萨朋,喜剧/爱情,泰国,泰语/日语/英语,2019-03-15(中国大陆)/2018-05-10(泰国),123分钟,大佬可以退货吗(港)/把哥哥退货可以吗/最佳次品/BrotheroftheYear,tt8060408
一周不死，全额退款,汤姆·埃德蒙兹,汤姆·埃德蒙兹,克里斯托弗·埃克莱斯顿/阿奈林·巴纳德/弗雷娅·梅弗/汤姆·威尔金森/格辛·安东尼/奈杰尔·林赛/玛丽昂·贝利/玛西娅·沃伦/维利贝·托皮奇/娜塔莉·巴斯科姆/卡罗尔·麦克里迪/艾琳·尼古拉斯/帕斯·列可勒,剧情/喜剧/动作,英国,英语,2018-06-27(爱丁堡电影节)/2018-11-16(英国),90分钟,一周毙命，不死退费(台),tt3525168
给19岁的我自己,黄朝亮,黄朝亮/汤琰,林柏宏/石安妮/王芊/何明翰/苑琼丹/兰昊宇/刘金,剧情/爱情,中国大陆/香港,汉语普通话,2018-05-29(中国大陆),98分钟,ToMy19-Year-Old,tt8734578
邻里的人们,林镇秀,,马东锡/金赛纶/李相烨/陈善圭/张光/申世辉/吴熙俊/裴真雅,动作/悬疑,韩国,韩语,2018-11-07(韩国),99分钟,恶邻布局(台)/乡亲们/呆货/곰탱이/TheVillagers/OrdinaryPeople,tt9174334
让我怎么相信你,梁青儿/梁小凉,梁青儿/梁小凉,梁天/安乙荞/文松/闫妮/关婷娜/叶萌/谢梦华,剧情/喜剧,中国大陆,汉语普通话,2018-09-14(中国大陆)/2018-06-20(上海电影节),88分钟,实在舍不得/GoodLuckDad,
淡蓝琥珀,周劼,周劼/赵晓秋,王真儿/吕聿来/耿乐/张瑶/王彩平,剧情/悬疑,中国大陆,汉语普通话/重庆方言,2018-12-17(中国大陆)/2018-06-20(上海电影节),96分钟,BlueAmber,tt8384298
小猪佩奇过大年,张大鹏/内维尔·阿斯特利/马克·贝克/尤里斯·范·侯辛/莎拉·罗珀,郝铭/张大鹏/柳青伶/内维尔·阿斯特利/马克·贝克/玛蒂尔达·崔斯特瑞姆,朱亚文/刘芸/归亚蕾/方青卓/李大光/常蓝天/王圣迪/单禹豪/陈奕雯/张安琪/符冲/范楚绒/姜玉玲/周一菡/孙晔/贾邱,动画/歌舞/家庭/儿童,中国大陆/英国,汉语普通话/英语,2019-02-05(中国大陆),81分钟,PeppaCelebratesChineseNewYear,tt9629026
嗜人之夜,提莫·塔哈亚托,提莫·塔哈亚托,乔·塔斯利姆/伊科·乌艾斯/朱莉·埃斯特尔/冯推守/扎克·李/斯莱法·达尼什/耶皮·喀什南达/汉娜·阿尔·拉希德,动作,印度尼西亚,印度尼西亚语/英语/汉语普通话/法语,2018-09-23(奥斯汀幻想电影节)/2018-10-19(美国),121分钟,黑夜降临/噬人之夜/夜幕降临/我们的夜晚来临,tt6116856
阿浪的远方,宋媚,红心,周子龙,喜剧,中国大陆,汉语普通话,2018-10-16(中国大陆),90分钟,,
人类清除计划4,杰拉德·麦克穆雷,詹姆斯·德莫纳克,伊兰·诺尔/莱克斯·斯科特·戴维斯/乔瓦恩·韦德/马加/帕奇·德拉奇/玛丽莎·托梅/劳伦·维勒斯/克丽丝滕·索利斯/莫·麦克雷/史蒂夫·哈里斯/米切尔·爱德华兹/伊恩·布莱克曼/梅罗妮·迪亚兹/迪德尔·古德温/丽维·陈/阿兰·皮特鲁塞泽维斯基/洛根·克劳福德/约翰·麦克金蒂,科幻/惊悚/犯罪,美国,英语,2018-07-04(美国),98分钟,杀戮元年(台)/国定杀戮日：屠亡前传(港)/ThePurge:TheIsland/ThePurge4,tt6133466
影像之书,让-吕克·戈达尔,让-吕克·戈达尔,让-吕克·戈达尔,剧情,瑞士/法国,法语/英语/阿拉伯语/意大利语/德语,2018-05-11(戛纳电影节),85分钟,影像书(港)/影像与言语/TheImageBook/ThePictureBook/ImageandWord,tt5749596
最好的朋友,马丁·迪乌斯,马丁·迪乌斯,安杰洛·穆蒂·斯皮內塔/劳塔罗‧罗德里格斯/吉列尔莫·普宁/玛丽安娜·安希列里/本尼西奥·穆蒂·斯皮内塔/罗曼娜·亚历山德拉·古利奇/雷娜塔·利兹,剧情/同性,阿根廷,西班牙语,2018-11-08(阿根廷),90分钟,MyBestFriend,tt6400166
逆流大叔,陈咏燊,陈咏燊,吴镇宇/潘灿良/黄德斌/胡子彤/胡定欣/骆振伟/余香凝/庄思敏/岑珈其/黄天颐/柳俊江/梁天尺/龙文康/李赏/吴凤鸣,剧情,香港,粤语,2019(中国大陆)/2018-08-02(香港),90分钟,万水千山纵横/MenontheDragon,tt7767874
乌里：外科手术式打击,AdityaDhar,AdityaDhar,维杰·卡沙尔/亚米·高塔姆/基尔蒂·库哈里,剧情/动作/战争,印度,印地语,2019-01-11(印度/美国),138分钟,,tt8291224
粽邪,廖士涵,马自明,夏于乔/邹承恩/陈博正,剧情/惊悚/恐怖,台湾,汉语普通话,2018-08-31(台湾),106分钟,TheRopeCurse,tt9174800
每天回家都会看到老婆在装死,李斗士男,坪田文,荣仓奈奈/安田显/大谷亮平/野野澄花/浅野和之/品川彻/萤雪次朗,喜剧,日本,日语,2018-06-08(日本),115分钟,"每天回家老婆都在装死(台)/回家时妻子一定在装死/我老婆日日都扮死(港)/WhenIGetHome,MyWifeAlwaysPretendstobeDead",tt6939372
超人之死,杰克·卡斯托雷纳/刘山姆,彼得·托马西/杰里·西格尔/乔·舒斯特/露易丝·西蒙森,杰瑞·奥康奈尔/丽贝卡·罗梅恩/雷恩·威尔森/罗莎里奥·道森/内森·菲利安/克里斯托弗·戈勒姆/马特·兰特尔/谢默·摩尔/耐姆比·耐姆比/杰森·奥玛拉/乔纳森·亚当斯/洛奇·卡罗尔/特雷弗·德瓦/保罗·伊丁/帕特里克·法比安/詹妮弗·黑尔/马克斯·迈特尔曼/托克斯·奥拉贡多耶,动作/科幻/动画,美国,英语,2018-07-24(美国),81分钟,,tt7167658
福尔摩斯与华生,伊坦·柯亨,伊坦·柯亨/阿瑟·柯南·道尔,威尔·法瑞尔/约翰·C·赖利/丽贝卡·豪尔/拉尔夫·费因斯/休·劳瑞/凯莉·麦克唐纳/劳伦·拉普库斯/贝拉·拉姆齐/帕姆·费里斯/罗伯·布莱顿/克瑞恩·奥伯里恩/诺亚·尤佩/迈克尔·卡尔金,喜剧/悬疑/犯罪,美国,英语,2018-12-21(美国),90分钟,福尔摩斯&华生/福爾摩濕與滑生(台),tt1255919
永恒之门,朱利安·施纳贝尔,让-克洛德·卡里埃/朱利安·施纳贝尔/路易丝·库格伯格,威廉·达福/鲁伯特·弗兰德/奥斯卡·伊萨克/麦斯·米科尔森/马修·阿马立克/艾玛纽尔·塞尼耶/尼尔斯·阿贺斯图普/艾伦·奥伯特/阿蜜拉·卡萨/洛丽塔·夏马/帕特里克·薛内斯/弗拉基米尔·康斯金尼/亚力克西斯·马沙利克/文森特·佩雷斯/亚历山德拉·斯图尔特,剧情/传记,瑞士/爱尔兰/英国/法国/美国,法语/英语,2018-09-03(威尼斯电影节)/2018-11-16(美国),110分钟,梵高.永恒之门(港)/梵谷：在永恒之门(台)/在永恒的门口/在永生之门,tt6938828
22英里,彼得·博格,利·卡彭特/格雷厄姆·罗兰,马克·沃尔伯格/劳伦·科汉/伊科·乌艾斯/约翰·马尔科维奇/龙达·鲁西/卡尔洛·阿尔班/娜塔莎·古布斯卡亚/李彩麟/山姆·麦地那/基思·阿瑟·鲍顿/比利·史密斯/米凯·霍姆斯/艾米莉·斯凯格斯/特里·金尼/普娜·贾甘纳坦/彼得·博格/埃尔·格雷厄姆/尼古拉·尼克拉斐/大卫·加雷利克/肖恩·艾弗里/特雷弗·格雷茨基/里奇·拉瑟福德/亚历山德拉·维诺/约翰·盖蒂尔/萨姆·鲁克/迈克尔·皮耶里诺·米勒/巴拉克·奥巴马/里克·佩雷斯/帕蒂·舍尔哈斯/唐纳德·特朗普/瑞文·韦恩,动作/犯罪/冒险,美国,英语/俄语/印度尼西亚语,2018-08-17(美国),94分钟,拳力逃脱(台)/绝地22哩(港),tt4560436
天方异谈,周浩晖,周浩晖/傅逸聪/香无/杜文学,葛布/刘浩/王初伊/黄垲翔,剧情/悬疑/奇幻,中国大陆,汉语普通话,2018-11-23(中国大陆),94分钟,,
塔巴德,拉希·阿尼尔·巴夫/安南·甘地/阿德什·普拉萨德,米什·沙阿/阿德什·普拉萨德/拉希·阿尼尔·巴夫/安南·甘地/那拉扬·达尔普,索姆·沙/田蒂·马舍/安妮塔·戴特/朗吉·查克拉博蒂/迪普克·达姆利,剧情/惊悚/奇幻,印度,印地语,2018-08-29(威尼斯电影节)/2018-10-12(印度),104分钟,村魔(港)/塔巴德魔神/女神的子宮/塔巴德村庄,tt8239946
独孤：倒回,崔恩重,,吴世勋/姜美娜/李济延/金熙镇/姜多贤/安宝贤,动作,韩国,韩语,2018-09-07(韩国),200分钟,独孤rewind,
高潮,加斯帕·诺,加斯帕·诺,索菲亚·波多拉/RomainGuillermic/SouheilaYacoub/KiddySmile/ClaudeGajanMaull/GisellePalmer/TaylorKastle/TheaCarlaSchott/SharleenTemple/LeaVlamos,剧情/惊悚/歌舞,法国,法语/英语,2018-05-13(戛纳电影节)/2018-09-19(法国),95分钟,舞·极乐(港),tt8359848
幻土,杨修华,杨修华,宏荣/郭月/刘晓义/陈泽耀,剧情/悬疑,法国/荷兰/新加坡,孟加拉语/英语/汉语普通话,2018-08-07(洛迦诺电影节),95分钟,ALandImagined,tt8726116
小镇车神之五菱漂移,王冠迪,王冠迪,柯达/蒋毓玮/庞勇/曹天恺,,中国大陆,汉语普通话,2019-04-12(中国大陆),75分钟,,
难道不浪漫,托德·施特劳斯-舒尔森,埃里·卡迪约/达纳·福克斯/凯瑟琳·西尔伯曼,蕾蓓尔·威尔森/利亚姆·海姆斯沃斯/亚当·德维尼/佩丽冉卡·曹帕拉/布兰登·斯科特·琼斯/贝蒂·吉尔平/汤姆·艾利斯/珍妮弗·桑德斯/费斯·洛根/尤金娜·库日敏娜/雪莉·罗德里格斯/杰奎琳·霍努力克/埃斯特班·贝尼托/桃乐丝·麦卡锡/卢西亚诺·阿库尼亚/马米·科西科,喜剧/爱情/奇幻,美国,英语,2019-02-14(美国),88分钟,这不浪漫吗/好不浪漫(台),tt2452244
响：成为小说家的方法,月川翔,西田征史/柳本光晴(原作),平手友梨奈/北川景子/威尔逊·绫香/高岛政伸/柳乐优弥/野间口彻/小松和重/黑田大辅/板垣瑞生/小栗旬,剧情,日本,日语,2018-09-14(日本),106分钟,,tt7754222
伸冤人2,安东尼·福奎阿,理查德·温克/迈克尔·斯隆/理查德·林德海姆,丹泽尔·华盛顿/佩德罗·帕斯卡/艾什顿·桑德斯/奥森·比恩/比尔·普尔曼/梅丽莎·里奥/乔纳森·斯卡弗/沙基纳·贾弗里/卡罗琳·戴/特德·阿尔奇迪/杰伊·赫农/马克西米利安·麦克纳马拉/安德烈·阿罗维斯基,动作/惊悚/犯罪,美国,英语/法语/土耳其语/希伯来语,2018-07-20(美国),121分钟,制裁特攻/私刑教育2(台)/叛谍裁判2(港),tt3766354
开战,史蒂芬·布塞,史蒂芬·布塞/奥利维尔·拉戈斯/拉尔夫·布林多尔/奥利维尔·斯勒梅尔/泽维尔·马修,文森特·林顿/梅兰妮·罗弗/雅克·博尔德里/戴维·雷伊/奥利维尔·斯勒梅尔/伊莎贝尔·鲁芬,剧情,法国,法语,2018-05-15(戛纳电影节)/2018-05-16(法国),113分钟,打工仔革命(港)/全面开战/另一个世界/AtWar/UnAutreMonde,tt7555774
命运之夜——天之杯2：失去之蝶,须藤友德,奈须蘑菇/桧山彬,杉山纪彰/下屋则子/神谷浩史/川澄绫子/植田佳奈/门胁舞以/伊藤美纪/中田让治/津嘉山正种/关智一/浅川悠/诹访部顺一/稻田彻,剧情/动画/奇幻,日本,日语,2019-01-12(日本),,命运之夜——天之杯2：迷途之蝶/命运之夜剧场版天之杯2,tt8091892
雪怪大冒险,凯瑞·柯克帕特里克/杰森·雷西格,凯瑞·柯克帕特里克/塞尔希奥·巴勃罗斯,查宁·塔图姆/詹姆斯·柯登/赞达亚/勒布朗·詹姆斯/科曼/吉娜·罗德里格兹/丹尼·德维托/吉米·塔特罗/雅拉·沙希迪/伊利·亨利,喜剧/动画/歌舞/冒险,美国,英语,2018-10-19(中国大陆)/2018-09-28(美国),96分钟,小脚怪(台)/寻找小脚八(港)/小脚/雪人寻人记/大脚怪奇遇记/小脚丫与大脚怪,tt6182908
白小姐,李智媛,李智媛,韩智敏/金诗雅/李熙俊/权素贤/白秀章/金善映/全锡浩/李周英/赵敏俊/金俊范/郑京虎/金浩昌/刘贞莱/尹颂雅/琴东贤/李静恩/张荣男,剧情,韩国,韩语,2018-10-11(韩国),98分钟,救赎(台)/Miss白/MissBaek,tt6479534
海吉拉,蔡宓洁,邵慧婷,许光汉/姚爱宁/林意箴,剧情/爱情,台湾,汉语普通话,2018-06-10(台湾),83分钟,HijraInBetween,tt8523074
